PersonX and PersonY embrace each other  xReact  [GEN]	happy
PersonX wakes up in the bathtub  xEffect  [GEN]	is wet
PersonX sits on the cat  xReact  [GEN]	relaxed
PersonX cannot tell how to solve a math problem  xWant  [GEN]	to be able
PersonX is self-sufficient  xIntent  [GEN]	to be self sufficient
PersonX learns to live with her misfortune  xWant  [GEN]	to be a better person
PersonX puts down roots  xEffect  [GEN]	becomes a better person
PersonX reads PersonY's books  xAttr  [GEN]	knowledgeable
PersonX tells PersonY to trust her  xAttr  [GEN]	trustworthy
PersonX cuts her finger off with scissors  xIntent  [GEN]	to get rid of
PersonX and PersonY paint the wall  HinderedBy  [GEN]	PersonX is too
PersonX wants to give up smoking  xReact  [GEN]	sad
PersonX and PersonY go to the garden  HinderedBy  [GEN]	PersonX is
PersonX checks the garage  xWant  [GEN]	to buy a new car
PersonX travels without a suitcase  HinderedBy  [GEN]	PersonX has a suitcase
PersonX cuts her finger off with scissors  xAttr  [GEN]	careless
PersonX carves a totem pole  xIntent  [GEN]	to make a totem pole
PersonX looks at rabbits  xReact  [GEN]	curious
PersonX finds a solution  xEffect  [GEN]	is praised by his colleagues
PersonX shouts at the audience  xAttr  [GEN]	aggressive
PersonX remembers how PersonY smiled  xIntent  [GEN]	to remember PersonY's
PersonX hires the hitman  xNeed  [GEN]	to have the money
PersonX feels obligated to do it  xEffect  [GEN]	does it
PersonX tries out a new dance step  xWant  [GEN]	to dance
PersonX tells PersonY she is a bad mother  xReact  [GEN]	guilty
PersonX devises a new experiment  xWant  [GEN]	to do it again
PersonX helps PersonY with her jacket  xWant  [GEN]	to help with her work
PersonX and PersonY share milk  xIntent  [GEN]	to be a good friend
PersonX doesn’t get involved  xIntent  [GEN]	to avoid conflict
PersonX throws down PersonY's gauntlet  xReact  [GEN]	angry
PersonX devises a new experiment  xReact  [GEN]	proud
PersonX won't sit down  xIntent  [GEN]	to be independent
PersonX is obliged to go on a mission  xEffect  [GEN]	is happy
PersonX has to listen to nonsense  HinderedBy  [GEN]	PersonX is too busy
PersonX is easily flattered  xEffect  [GEN]	is happy
PersonX wears an orange shirt  HinderedBy  [GEN]	PersonX is allergic to orange
PersonX is ranting  xReact  [GEN]	angry
PersonX is an honorable member of society  xEffect  [GEN]	is respected by his peers
PersonX buys a boombox  xWant  [GEN]	to play boomboxes
PersonX causes something  xEffect  [GEN]	is punished
PersonX's mother makes PersonX a cake  HinderedBy  [GEN]	PersonX's
PersonX has been tortured  xEffect  [GEN]	is in pain
PersonX remains steadfast in friendship  xEffect  [GEN]	and PersonY become friends
PersonX notices PersonY’s injuries  xAttr  [GEN]	observant
PersonX cooks PersonY some food  xEffect  [GEN]	is thanked by PersonY
PersonX is almost at the edge  xEffect  [GEN]	is in a bad mood
PersonX shows how PersonY can improve  xReact  [GEN]	proud
PersonX helps PersonY with her jacket  xNeed  [GEN]	to be able to help
PersonX wakes up in the bathtub  xNeed  [GEN]	to be outside
PersonX reads PersonY's books  xIntent  [GEN]	to learn more about Person
PersonX wears a suit  xNeed  [GEN]	to be able to wear a suit
PersonX wants to start a business  xAttr  [GEN]	ambitious
PersonX thinks it's necessary  xAttr  [GEN]	wise
PersonX talks to her parents about her future  HinderedBy  [GEN]	PersonX is
PersonX goes shopping with the kids  xWant  [GEN]	to spend time with the kids
PersonX gives out advice  xAttr  [GEN]	wise
PersonX wears new shoes to work  xReact  [GEN]	confident
PersonX tells PersonY that PersonY is a hero  xIntent  [GEN]	to
PersonX is falling behind  xWant  [GEN]	to be on time
PersonX cuts her finger off with scissors  xWant  [GEN]	to see a doctor
PersonX fixes the place  xIntent  [GEN]	to be helpful
PersonX ogles at PersonY  xWant  [GEN]	to be friends with Person
PersonX learns of a storm  xAttr  [GEN]	observant
PersonX hires a boat  xWant  [GEN]	to sail
PersonX pulls PersonY back  xAttr  [GEN]	a good friend
PersonX watches a basketball game  xIntent  [GEN]	to be entertained
PersonX gets a job  xWant  [GEN]	to be a manager
PersonX has moved on to PersonY  xIntent  [GEN]	to be with Person
PersonX spends a lot of time on  xEffect  [GEN]	is tired
PersonX sits in the car and thinks  xWant  [GEN]	to go home
PersonX is growing too tall  xWant  [GEN]	to be taller
PersonX can do this  xReact  [GEN]	confident
PersonX promises it will be a success  xNeed  [GEN]	to have a plan
PersonX has been considered PersonY's best friend  xEffect  [GEN]	is a good
PersonX attends PersonY's retirement  HinderedBy  [GEN]	PersonX is too busy
PersonX lies to everyone  xEffect  [GEN]	is caught
PersonX travels to Mexico  HinderedBy  [GEN]	PersonX is too sick to travel
PersonX says something insensitive  xAttr  [GEN]	insensitive
PersonX decides to go anyway  xIntent  [GEN]	to be independent
PersonX hires the hitman  xAttr  [GEN]	smart
PersonX starts over  xWant  [GEN]	to be a leader
PersonX avoids an accident  xAttr  [GEN]	cautious
PersonX uses contraception  HinderedBy  [GEN]	PersonX is afraid to use the pill
PersonX likes to write  xIntent  [GEN]	to be creative
PersonX gets tickets to the concert  xAttr  [GEN]	a good driver
PersonX buys a Mercedes  HinderedBy  [GEN]	PersonX can't afford a Mercedes
PersonX listens to The Beatles  xEffect  [GEN]	is a fan of the band
PersonX evades the burglars  xEffect  [GEN]	is safe
PersonX and PersonY agree on a price  xIntent  [GEN]	to be fair
PersonX agrees to send PersonY an e-mail  xIntent  [GEN]	to
PersonX leaves his place for the airport  HinderedBy  [GEN]	PersonX is too
PersonX does not perform well  xEffect  [GEN]	is fired
PersonX doesn’t get love  xReact  [GEN]	disappointed
PersonX murders PersonY's wife  xWant  [GEN]	to get away with it
PersonX helps PersonY do homework  xReact  [GEN]	appreciated
PersonX sees a friend in the market  xIntent  [GEN]	to be able to
PersonX becomes wise to PersonY's ways  xAttr  [GEN]	wise
PersonX drives an Oldsmobile  HinderedBy  [GEN]	PersonX is afraid to
PersonX makes shoes  xEffect  [GEN]	is proud of his work
PersonX talks to the man  xIntent  [GEN]	to be a good friend
PersonX is self-sufficient  xReact  [GEN]	content
PersonX reminds PersonY of what he did  HinderedBy  [GEN]	PersonX doesn
PersonX uses an opportunity  HinderedBy  [GEN]	PersonX is afraid to use an
PersonX calls personY's agent  xIntent  [GEN]	to be able to talk
PersonX knows who he is  xNeed  [GEN]	to know who he is
PersonX controls her  xNeed  [GEN]	to be in control
PersonX rides the cable car  xReact  [GEN]	happy
PersonX considers the problem  xWant  [GEN]	to solve the problem
PersonX performs a survey  xIntent  [GEN]	to be a good student
PersonX is reasonable on PersonY's asking  HinderedBy  [GEN]	PersonX is
PersonX understands the target  xAttr  [GEN]	smart
PersonX becomes wise to PersonY's ways  xIntent  [GEN]	to be a
PersonX accepts a drink  HinderedBy  [GEN]	PersonX is afraid to drink
PersonX seems to hear PersonY  xWant  [GEN]	to talk to PersonY
PersonX takes PersonY back to his hotel room  HinderedBy  [GEN]	PersonX
PersonX wants to send a warning  HinderedBy  [GEN]	PersonX is afraid to
PersonX really gets rolling  xWant  [GEN]	to be a star
PersonX wants to meet  xNeed  [GEN]	to be interested in meeting
PersonX turns to look  xAttr  [GEN]	curious
PersonX and PersonY finally admitted it  xReact  [GEN]	relieved
PersonX finds time for reading  xReact  [GEN]	content
PersonX leads the race  xNeed  [GEN]	to be in the race
PersonX and PersonY pay bills  xNeed  [GEN]	to have money
PersonX is out of his mind  xWant  [GEN]	to be in his own head
PersonX has a fight with his dad  xNeed  [GEN]	to be angry
PersonX completes the ultimate goal  xEffect  [GEN]	is happy
PersonX learns a new job  HinderedBy  [GEN]	PersonX is too busy to
PersonX gives you something  xAttr  [GEN]	generous
PersonX goes shopping with the kids  xNeed  [GEN]	to be able to go shopping
PersonX comes to an understanding  xReact  [GEN]	happy
PersonX wants to discover something  xWant  [GEN]	to find out more
PersonX writes the blog post  xWant  [GEN]	to write more
PersonX creates the world  HinderedBy  [GEN]	PersonX is too busy to create
PersonX helps PersonY lose weight  HinderedBy  [GEN]	PersonX is afraid to
PersonX seems to be trying to rescue PersonY  xEffect  [GEN]	saves PersonY
PersonX adds a walkman to the list  xEffect  [GEN]	is thanked by the
PersonX delivers his weekly lecture  xEffect  [GEN]	is praised by his peers
PersonX buys PersonY a cell phone  xEffect  [GEN]	is thanked by PersonY
PersonX remains steadfast in friendship  xReact  [GEN]	confident
PersonX confronts fear  xEffect  [GEN]	is more confident
PersonX fails to kill PersonY  xReact  [GEN]	guilty
PersonX threatens to tell everyone  HinderedBy  [GEN]	PersonX is afraid to tell
PersonX buys PersonY's favorite drink  HinderedBy  [GEN]	PersonX doesn't
PersonX pours a drink for PersonY  xIntent  [GEN]	to be nice
PersonX kisses and hugs PersonY  xIntent  [GEN]	to be close to Person
PersonX lies to the camera  xNeed  [GEN]	to be lying
PersonX accidentally steps on a crack  xReact  [GEN]	embarrassed
PersonX wants to start a business  xNeed  [GEN]	to have a business idea
PersonX finds an engagement ring in the street  xIntent  [GEN]	to be married
PersonX can't deal with the pain  xReact  [GEN]	helpless
PersonX gets a favour  xIntent  [GEN]	to be a good friend
PersonX enjoys hearing PersonY tell a story  xNeed  [GEN]	to be interested in
PersonX understands the target  xReact  [GEN]	confident
PersonX is growing too tall  HinderedBy  [GEN]	PersonX is too skinny to
PersonX walks out of class  xReact  [GEN]	angry
PersonX announces the result  xIntent  [GEN]	to be the leader
PersonX lies to the camera  xIntent  [GEN]	to avoid the camera
PersonX shares stories with PersonY  xIntent  [GEN]	to be a good friend
PersonX regrets the fight  xWant  [GEN]	to get revenge
PersonX goes to the lab  xWant  [GEN]	to get a job
PersonX decides to report a robbery  xAttr  [GEN]	brave
PersonX finally gets to his car  xAttr  [GEN]	responsible
PersonX and PersonY leaves the country  HinderedBy  [GEN]	PersonX is too
PersonX gets a tooth pulled  xWant  [GEN]	to get a new tooth
PersonX does some legwork  xWant  [GEN]	to be a professional
PersonX translates a chapter  xIntent  [GEN]	to be a good translator
PersonX finds something to drink  xReact  [GEN]	relaxed
PersonX pours a drink for PersonY  xEffect  [GEN]	is thanked by Person
PersonX sees PersonY’s future  xEffect  [GEN]	is happy
PersonX has a pot of soup  xEffect  [GEN]	is thanked by his mother
PersonX grows in height  xAttr  [GEN]	tall
PersonX experiences uncertainty  xReact  [GEN]	anxious
PersonX borrows a toy  xIntent  [GEN]	to play with a toy
PersonX has a freak-out  xAttr  [GEN]	crazy
PersonX wonders about doing it again  xAttr  [GEN]	curious
PersonX's home is robbed  xEffect  [GEN]	is upset
PersonX reveals that he plans to cut a deal  xAttr  [GEN]	persuasive
PersonX decides to go anyway  HinderedBy  [GEN]	PersonX is afraid to go
PersonX stares at personY  HinderedBy  [GEN]	PersonX is afraid of person
PersonX does not like chewing gum  xReact  [GEN]	irritated
PersonX has a bad accident  HinderedBy  [GEN]	PersonX is not in a
PersonX comes to terms with the loss  xEffect  [GEN]	is happy
PersonX puts down roots  HinderedBy  [GEN]	PersonX can't find a job
PersonX and PersonY form a mutual contract  HinderedBy  [GEN]	PersonX and
PersonX stomps his feet  xAttr  [GEN]	clumsy
PersonX decides to not eat PersonY  xIntent  [GEN]	to avoid PersonY
PersonX talks about art  xEffect  [GEN]	is a fan of art
PersonX loses his life  xEffect  [GEN]	is depressed
PersonX has to work on Friday  xIntent  [GEN]	to be on time
PersonX has a plan for every eventuality  xNeed  [GEN]	to have a plan
PersonX sees PersonY’s future  xReact  [GEN]	happy
PersonX and PersonY cook some fish  xNeed  [GEN]	to have the ingredients
PersonX consults an attorney  HinderedBy  [GEN]	PersonX can't afford an
PersonX neglects to mention PersonY's presence  xWant  [GEN]	to be left
PersonX disappears for a few minutes  xAttr  [GEN]	mysterious
PersonX changes clothes at home  HinderedBy  [GEN]	PersonX is too busy to
PersonX gives out PersonY’s secret  xEffect  [GEN]	is thanked by
PersonX and PersonY finally admitted it  xIntent  [GEN]	to be honest
PersonX asks PersonY to pick up his last name  xAttr  [GEN]	polite
PersonX gives you something  xNeed  [GEN]	to be able to give you something
PersonX talks to the man  xAttr  [GEN]	persuasive
PersonX teaches diligently  HinderedBy  [GEN]	PersonX is not good at teaching
PersonX gives PersonY a list of reasons  xIntent  [GEN]	to help Person
PersonX considers the other person’s needs  HinderedBy  [GEN]	PersonX
PersonX has been running for the last 20 minutes  xReact  [GEN]	tired
PersonX accepts PersonX's purpose  xWant  [GEN]	to be a good person
PersonX decides not to go on tour  xIntent  [GEN]	to be alone
PersonX carries a sign  xIntent  [GEN]	to communicate with others
PersonX steals information  xEffect  [GEN]	is caught
PersonX says something insensitive  HinderedBy  [GEN]	PersonX is afraid to say anything
PersonX admires the scenery  xIntent  [GEN]	to see the world
PersonX gets on the bus with PersonY  xEffect  [GEN]	and PersonY get
PersonX pats the dog  xIntent  [GEN]	to be a good pet owner
PersonX remains as he is  xReact  [GEN]	happy
PersonX enjoys solving puzzles  xAttr  [GEN]	smart
PersonX thinks PersonY's idea is brilliant  xWant  [GEN]	to share his idea
PersonX listens to PersonY's comment  HinderedBy  [GEN]	PersonX doesn't
PersonX drops everything to do this  xAttr  [GEN]	a slob
PersonX offers a hand of friendship  xNeed  [GEN]	to be friendly
PersonX is thwarted by traffic  xAttr  [GEN]	a troublemaker
PersonX hides the money  xAttr  [GEN]	secretive
PersonX expects the unexpected  xAttr  [GEN]	anxious
PersonX reads PersonY's books  HinderedBy  [GEN]	PersonX is too busy
PersonX explains her fears  xEffect  [GEN]	is comforted
PersonX flies into the building  xReact  [GEN]	excited
PersonX has trouble making it to class  xEffect  [GEN]	is late for class
PersonX spends a lot of time on  xReact  [GEN]	relaxed
PersonX is very good at her job  HinderedBy  [GEN]	PersonX is lazy
PersonX has the right idea  xWant  [GEN]	to do it
PersonX listens to the music in PersonY's car  xEffect  [GEN]	is impressed
PersonX sees PersonY’s outfit  xWant  [GEN]	to buy PersonY
PersonX holds up a gun  xReact  [GEN]	powerful
PersonX buys a boombox  xIntent  [GEN]	to be entertained
PersonX answers her purpose  xEffect  [GEN]	is happy
PersonX is a big fan of ice hockey  xReact  [GEN]	excited
PersonX backs out  xIntent  [GEN]	to avoid a confrontation
PersonX is mistaken for the wife  xEffect  [GEN]	is married
PersonX looks PersonY up on the Internet  xIntent  [GEN]	to know more
PersonX and PersonY gets shot  xEffect  [GEN]	and PersonY are dead
PersonX looks at something quickly  HinderedBy  [GEN]	PersonX is too busy to
PersonX writes something for PersonY  xAttr  [GEN]	a good friend
PersonX arranges for transportation  xEffect  [GEN]	is able to travel
PersonX writes a list  xAttr  [GEN]	organized
PersonX spends the entire day with PersonY  xEffect  [GEN]	is happy
PersonX and PersonY suddenly fall in love  xIntent  [GEN]	to be with
PersonX has an urge to run  xAttr  [GEN]	athletic
PersonX wants to send a warning  xReact  [GEN]	anxious
PersonX tries pot  xWant  [GEN]	to be a pot smoker
PersonX gets PersonY some water  HinderedBy  [GEN]	PersonX is allergic to
PersonX smiles through it all  xEffect  [GEN]	is happy
PersonX talks to her parents about her future  xAttr  [GEN]	intelligent
PersonX has never liked the rain  xEffect  [GEN]	has a bad day
PersonX promises to contact PersonY  HinderedBy  [GEN]	PersonX is afraid to
PersonX studies history at the library  xAttr  [GEN]	intelligent
PersonX leaves his place for the airport  xEffect  [GEN]	is happy to leave
PersonX reaches  xEffect  [GEN]	is happy
PersonX gets the key to his office  HinderedBy  [GEN]	PersonX can't
PersonX talks about PersonY's grandson  HinderedBy  [GEN]	PersonX is afraid
PersonX has discovered enough  xNeed  [GEN]	to have discovered enough
PersonX sits forward  HinderedBy  [GEN]	PersonX is too shy to sit
PersonX gives birth to baby PersonY  xAttr  [GEN]	nurturing
PersonX sees PersonY struggling  xIntent  [GEN]	to help PersonY
PersonX finds an iguana  xIntent  [GEN]	to have a pet
PersonX and PersonY get on the wrong train  xAttr  [GEN]	irresponsible
PersonX returns to the farm  xReact  [GEN]	happy
PersonX sharpens PersonY’s pencil  xAttr  [GEN]	a handy
PersonX opens a bookstore  xAttr  [GEN]	intelligent
PersonX designs an award-winning car  HinderedBy  [GEN]	PersonX is too
PersonX has an offer to tour China  xIntent  [GEN]	to be a tour
PersonX uses computers  xWant  [GEN]	to use a computer
PersonX names three girls  xAttr  [GEN]	a ladies' man
PersonX remains as he is  xAttr  [GEN]	loyal
PersonX is a regular person  xReact  [GEN]	respected
PersonX helps PersonY into the tub  xNeed  [GEN]	to be able to help
PersonX listens to PersonY's comment  xIntent  [GEN]	to understand PersonY
PersonX considers the problem  xNeed  [GEN]	to be thinking about the problem
PersonX promised to do something  HinderedBy  [GEN]	PersonX is afraid to do
PersonX is considered attractive  xWant  [GEN]	to be attractive
PersonX reads in front of PersonY  xAttr  [GEN]	attentive
PersonX is prepared for an important exam  HinderedBy  [GEN]	PersonX is not
PersonX orders some coffee  xIntent  [GEN]	to relax
PersonX decides to fly a kite  xIntent  [GEN]	to be independent
PersonX is an auto mechanic  xIntent  [GEN]	to be a mechanic
PersonX fixes the place  HinderedBy  [GEN]	PersonX is too busy to fix
PersonX lets PersonY know about their feelings  xNeed  [GEN]	to be able to
PersonX drives like a madman  xNeed  [GEN]	to be in a car
PersonX visits personZ  xIntent  [GEN]	to see personZ
PersonX gets a new haircut  xIntent  [GEN]	to look better
PersonX can't stop coughing  xReact  [GEN]	sick
PersonX eats junk food  xIntent  [GEN]	to feel full
PersonX has the right idea  xIntent  [GEN]	to be successful
PersonX is not particularly angry  HinderedBy  [GEN]	PersonX is very angry
PersonX immediately returned the favor  xWant  [GEN]	to be a good friend
PersonX watches a car drive away  xIntent  [GEN]	to see the car
PersonX considers the problem  HinderedBy  [GEN]	PersonX is too busy to consider
PersonX sets fire to a car  xIntent  [GEN]	to destroy the car
PersonX brings back water  HinderedBy  [GEN]	PersonX is allergic to water
PersonX observes a meteor  xWant  [GEN]	to see the meteor
PersonX seduces PersonY's wife  xNeed  [GEN]	to have a relationship with
PersonX has a plan for every eventuality  xAttr  [GEN]	smart
PersonX explains the puzzle  xAttr  [GEN]	smart
PersonX provides for a rainy day  xIntent  [GEN]	to be prepared for a
PersonX calls personX  xNeed  [GEN]	to be able to call people
PersonX and PersonY are old friends  xWant  [GEN]	to be friends with Person
PersonX tries out a new dance step  xNeed  [GEN]	to be interested in dancing
PersonX skis on fresh snow  HinderedBy  [GEN]	PersonX can't find
PersonX reads that PersonY can be met  xWant  [GEN]	to meet PersonY
PersonX and PersonY share milk  xWant  [GEN]	to share milk with PersonY
PersonX finds an engagement ring in the street  xReact  [GEN]	happy
PersonX dreams of war  xReact  [GEN]	sad
PersonX loses his identification card  xWant  [GEN]	to find his ID
PersonX is sure of the reply  xNeed  [GEN]	to be sure of the answer
PersonX has never had a Christmas like this  HinderedBy  [GEN]	PersonX has
PersonX gives his love to PersonY  xEffect  [GEN]	is thanked by PersonY
PersonX wants to shake PersonY's hand  xReact  [GEN]	excited
PersonX fixes the place  xReact  [GEN]	accomplished
PersonX and PersonY paint the wall  xAttr  [GEN]	artistic
PersonX does not like her new hair style  xEffect  [GEN]	changes her hairstyle
PersonX uses computers  xNeed  [GEN]	to have a computer
PersonX consults an attorney  xEffect  [GEN]	is advised to seek legal advice
PersonX turns to look  xEffect  [GEN]	sees a beautiful woman
PersonX hides the money  xIntent  [GEN]	to avoid the police
PersonX chooses a great place to visit  HinderedBy  [GEN]	PersonX can't
PersonX listens to Grandma  xWant  [GEN]	to listen to Grandma
PersonX met PersonY on vacation  xIntent  [GEN]	to be close to Person
PersonX drops his valuables  xWant  [GEN]	to get rid of his val
PersonX is thwarted by traffic  xReact  [GEN]	frustrated
PersonX travels without a suitcase  xReact  [GEN]	anxious
PersonX is obliged to go on a mission  xWant  [GEN]	to go home
PersonX takes a diploma  xIntent  [GEN]	to be a doctor
PersonX gives birth to baby PersonY  xNeed  [GEN]	to be pregnant
PersonX tries pot  xEffect  [GEN]	gets high
PersonX is somewhat optimistic  HinderedBy  [GEN]	PersonX is depressed
PersonX dips into the till  xReact  [GEN]	satisfied
PersonX and PersonY end up together  HinderedBy  [GEN]	PersonX is too
PersonX sells apples  xIntent  [GEN]	to earn money
PersonX completes the ultimate goal  xWant  [GEN]	to be a winner
PersonX gets a pat on the head from her family  xIntent  [GEN]	to
PersonX starts a fight with PersonY  xAttr  [GEN]	aggressive
PersonX sees there’s nothing in the room  xEffect  [GEN]	is surprised
PersonX deletes some mail  xAttr  [GEN]	careless
PersonX proposes a change of dress code  xIntent  [GEN]	to be more organized
PersonX draws the first blood  xReact  [GEN]	excited
PersonX is up-tight  xEffect  [GEN]	is a good student
PersonX reads a text  xReact  [GEN]	relaxed
PersonX is a big fan of ice hockey  xEffect  [GEN]	is a fan of
PersonX looks through a hole  HinderedBy  [GEN]	PersonX is too busy to
PersonX saw an eclipse  xEffect  [GEN]	is amazed
PersonX buys PersonY’s old building  HinderedBy  [GEN]	PersonX
PersonX lives up to PersonY's expectations  xIntent  [GEN]	to be accepted
PersonX waits for PersonY to come back  HinderedBy  [GEN]	PersonX is
PersonX ogles at PersonY  HinderedBy  [GEN]	PersonX is too
PersonX talks to one of the players  xEffect  [GEN]	is thanked by the players
PersonX engages in horseplay  xReact  [GEN]	playful
PersonX behaves in a tactless manner  xEffect  [GEN]	is reprimanded by his
PersonX chooses a big house  xAttr  [GEN]	ambitious
PersonX welcomes a new year  xReact  [GEN]	happy
PersonX insists on having his own way  xWant  [GEN]	to be independent
PersonX explains something about ethics  xEffect  [GEN]	is praised by his peers
PersonX went to the car dealer  xWant  [GEN]	to buy a new car
PersonX finds her lover dead  xAttr  [GEN]	sad
PersonX is made to work hard by PersonY  xIntent  [GEN]	to be
PersonX wants to become a carpenter  HinderedBy  [GEN]	PersonX is afraid
PersonX finally gets to his car  xWant  [GEN]	to drive
PersonX lies to the camera  xReact  [GEN]	ashamed
PersonX is writing a research paper  xEffect  [GEN]	is published
PersonX admires the scenery  xEffect  [GEN]	enjoys the scenery
PersonX befriends a baby  HinderedBy  [GEN]	PersonX is too shy to
PersonX stays in school  xIntent  [GEN]	to be a good student
PersonX gives PersonY a list of reasons  xReact  [GEN]	helpful
PersonX considers the problem  xReact  [GEN]	concerned
PersonX does some legwork  xReact  [GEN]	accomplished
PersonX sees a movie with friends  HinderedBy  [GEN]	PersonX is too busy
PersonX invites PersonY to go somewhere  xReact  [GEN]	excited
PersonX has a plan for every eventuality  xIntent  [GEN]	to be prepared
PersonX brings PersonY his paycheck  xNeed  [GEN]	to have money
PersonX studies about birds  xWant  [GEN]	to study about animals
PersonX learns that PersonY has a cold  xReact  [GEN]	worried
PersonX delivers his weekly lecture  xIntent  [GEN]	to be a good speaker
PersonX cannot tell how to solve a math problem  xAttr  [GEN]	indecisive
PersonX fixes the place  xEffect  [GEN]	is thanked by the owner
